,qid,title,category,sub_category,cve_id,cvss,publish_date
9972,374947,EulerOS Security Update for unbound (EulerOS-SA-2021-1037),Local,"Unix Authenticated Discovery, Patch Available",CVE-2020-28935,5.5,2/1/2021
9973,280827,Fedora Security Update for mysql-connector-java (FEDORA-2020-35995bb2d3),Fedora,"Unix Authenticated Discovery, Patch Available","CVE-2020-2934,CVE-2020-2875,CVE-2020-2933",5,2/1/2021
9974,280828,Fedora Security Update for libX11 (FEDORA-2020-cf0afbd27e),Fedora,"Unix Authenticated Discovery, Patch Available","CVE-2020-14363,CVE-2020-14344",7.8,2/1/2021
9975,280829,Fedora Security Update for squid (FEDORA-2020-6c58bff862),Fedora,"Unix Authenticated Discovery, Patch Available","CVE-2020-15810,CVE-2020-15811,CVE-2020-24606",7.5,2/1/2021
9976,280830,Fedora Security Update for freerdp (FEDORA-2020-712d0994ee),Fedora,"Unix Authenticated Discovery, Patch Available","CVE-2020-11098,CVE-2020-11096,CVE-2020-11095,CVE-2020-4032,CVE-2020-4033,CVE-2020-4031,CVE-2020-4030,CVE-2020-11099,CVE-2020-11097,CVE-2020-15103",7.5,2/1/2021
9977,280831,Fedora Security Update for cutter-re and radare2 (FEDORA-2020-126038f8b2),Fedora,"Unix Authenticated Discovery, Patch Available",,5,2/1/2021
9978,280832,Fedora Security Update for libldb and samba (FEDORA-2020-72c73a3132),Fedora,"Unix Authenticated Discovery, Patch Available",,5,2/1/2021
9979,280833,Fedora Security Update for drupal8 (FEDORA-2020-74b868ea6a),Fedora,"Unix Authenticated Discovery, Patch Available",,5,2/1/2021
9980,280834,Fedora Security Update for dnsmasq (FEDORA-2021-84440e87ba),Fedora,"Unix Authenticated Discovery, Patch Available","CVE-2020-25681,CVE-2020-25682,CVE-2020-25683,CVE-2020-25684,CVE-2020-25685,CVE-2020-25686,CVE-2020-25687",8.1,2/1/2021
9981,280835,Fedora Security Update for sudo security update (FEDORA-2021-324479472c),Fedora,"Unix Authenticated Discovery, Patch Available","CVE-2021-23239,CVE-2021-23240",7.8,2/1/2021
9982,280836,Fedora Security Update for wavpack (FEDORA-2021-5c83efb61c),Fedora,"Unix Authenticated Discovery, Patch Available",CVE-2020-35738,6.1,2/1/2021
9983,280837,Fedora Security Update for mingw-python-pillow and python-pillow (FEDORA-2021-a8ddc1ce70),Fedora,"Unix Authenticated Discovery, Patch Available","CVE-2020-35653,CVE-2020-35654,CVE-2020-35655",8.8,2/1/2021
9984,280838,Fedora Security Update for coturn (FEDORA-2021-dee141fc61),Fedora,"Unix Authenticated Discovery, Patch Available",CVE-2020-26262,7.2,2/1/2021
9985,280839,Fedora Security Update for krb5 (FEDORA-2020-32193cbbe6),Fedora,"Unix Authenticated Discovery, Patch Available",CVE-2020-28196,7.5,2/1/2021
9986,280840,"Fedora Security Update for galera, mariadb (FEDORA-2020-561eed63ef)",Fedora,"Unix Authenticated Discovery, Patch Available","CVE-2020-14765,CVE-2020-14776,CVE-2020-14789,CVE-2020-14812",6.5,2/1/2021
9987,280841,Fedora Security Update for nss (FEDORA-2020-f29254bd5e),Fedora,"Unix Authenticated Discovery, Patch Available",CVE-2020-25648,7.5,2/1/2021
9988,280842,Fedora Security Update for kernel (FEDORA-2020-474d747b60),Fedora,"Unix Authenticated Discovery, Patch Available",CVE-2020-27675,4.7,2/1/2021
9989,280843,Fedora Security Update for community-mysql (FEDORA-2020-eee64a579c),Fedora,"Unix Authenticated Discovery, Patch Available","CVE-2020-14672,CVE-2020-14765,CVE-2020-14769,CVE-2020-14773,CVE-2020-14776,CVE-2020-14777,CVE-2020-14785,CVE-2020-14786,CVE-2020-14789,CVE-2020-14790,CVE-2020-14791,CVE-2020-14793,CVE-2020-14794,CVE-2020-14775",6.5,2/1/2021
9990,280844,Fedora Security Update for fastd (FEDORA-2020-13edfc3215),Fedora,"Unix Authenticated Discovery, Patch Available",CVE-2020-27638,7.5,2/1/2021
9991,280845,Fedora Security Update for freetype (FEDORA-2020-768b1690f8),Fedora,"Unix Authenticated Discovery, Patch Available",CVE-2020-15999,6.5,2/1/2021
9992,280846,Fedora Security Update for yubihsm-shell (FEDORA-2020-8afd443d46),Fedora,"Unix Authenticated Discovery, Patch Available","CVE-2020-24387,CVE-2020-24388",7.5,2/1/2021
9993,280847,Fedora Security Update for tcpreplay (FEDORA-2020-c50d8b980b),Fedora,"Unix Authenticated Discovery, Patch Available","CVE-2020-24265,CVE-2020-24266",7.5,2/1/2021
9994,280848,"Fedora Security Update for mupdf, python-PyMuPDF (FEDORA-2020-972ad7c8a8)",Fedora,"Unix Authenticated Discovery, Patch Available",CVE-2020-26519,5.5,2/1/2021
9995,280849,Fedora Security Update for wireshark (FEDORA-2020-9bda6ae1cd),Fedora,"Unix Authenticated Discovery, Patch Available","CVE-2020-25862,CVE-2020-25863,CVE-2020-25866",7.5,2/1/2021
9996,280850,Fedora Security Update for claws-mail (FEDORA-2020-1f60842034),Fedora,"Unix Authenticated Discovery, Patch Available",CVE-2020-16094,7.5,2/1/2021
9997,280851,Fedora Security Update for python-msldap (FEDORA-2020-e22e9a655d),Fedora,"Unix Authenticated Discovery, Patch Available","CVE-2018-7728,CVE-2018-7729,CVE-2018-7730,CVE-2018-7731",5.5,2/1/2021
9998,280852,Fedora Security Update for mumble (FEDORA-2020-f869e01557),Fedora,"Unix Authenticated Discovery, Patch Available",CVE-2020-13962,7.5,2/1/2021
9999,280853,Fedora Security Update for LibRaw (FEDORA-2020-2d9d628dd2),Fedora,"Unix Authenticated Discovery, Patch Available",CVE-2020-24890,5.5,2/1/2021
10000,280854,"Fedora Security Update for ghc-cmark-gfm, ghc-hakyll (FEDORA-2020-c39d7a562c)",Fedora,"Unix Authenticated Discovery, Patch Available",CVE-2020-5238,6.5,2/1/2021
10001,280855,Fedora Security Update for libproxy (FEDORA-2020-f92d372cf1),Fedora,"Unix Authenticated Discovery, Patch Available",CVE-2020-25219,7.5,2/1/2021
10002,280856,Fedora Security Update for zeromq (FEDORA-2020-5460fcf6bd),Fedora,"Unix Authenticated Discovery, Patch Available",CVE-2020-15166,7.5,2/1/2021
10003,280857,Fedora Security Update for libssh (FEDORA-2020-ac3e29073f),Fedora,"Unix Authenticated Discovery, Patch Available",CVE-2020-16135,5.9,2/1/2021
10004,280858,Fedora Security Update for dotnet3.1 (FEDORA-2020-9ddf1aa50b),Fedora,"Unix Authenticated Discovery, Patch Available",CVE-2020-1597,7.5,2/1/2021
10005,280859,Fedora Security Update for mbedtls (FEDORA-2020-e75ade5e38),Fedora,"Unix Authenticated Discovery, Patch Available",CVE-2020-16150,5.5,2/1/2021
10006,280860,Fedora Security Update for mingw-gnutls (FEDORA-2020-de51ee7cc9),Fedora,"Unix Authenticated Discovery, Patch Available",CVE-2020-24659,7.5,2/1/2021
10007,280861,Fedora Security Update for dovecot (FEDORA-2020-b8ebc4201e),Fedora,"Unix Authenticated Discovery, Patch Available","CVE-2020-12100,CVE-2020-12673,CVE-2020-10967,CVE-2020-12674",7.5,2/1/2021
10008,280862,Fedora Security Update for python3.5 (FEDORA-2020-c3e2a83528),Fedora,"Unix Authenticated Discovery, Patch Available","CVE-2019-20907,CVE-2020-14422",7.5,2/1/2021
10009,280863,Fedora Security Update for libldb and samba (FEDORA-2020-0e7cd09521),Fedora,"Unix Authenticated Discovery, Patch Available","CVE-2020-10700,CVE-2020-10704",7.5,2/1/2021
10010,280865,Fedora Security Update for kernel (FEDORA-2021-3bcc7198c8),Fedora,"Unix Authenticated Discovery, Patch Available",CVE-2021-3178,6.5,2/1/2021
10011,280867,Fedora Security Update for sddm (FEDORA-2021-7066b95c99),Fedora,"Unix Authenticated Discovery, Patch Available",CVE-2020-28049,6.3,2/1/2021
10012,280869,Fedora Security Update for kernel and kernel-headers (FEDORA-2021-082e638d02),Fedora,"Unix Authenticated Discovery, Patch Available",CVE-2020-28374,8.1,2/1/2021
10013,280870,Fedora Security Update for seamonkey (FEDORA-2021-4123411771),Fedora,"Unix Authenticated Discovery, Patch Available",,5,2/1/2021
10014,280871,Fedora Security Update for firefox and nss (FEDORA-2021-48ff299b05),Fedora,"Unix Authenticated Discovery, Patch Available",,5,2/1/2021
10015,280872,Fedora Security Update for thunderbird (FEDORA-2021-43e458d707),Fedora,"Unix Authenticated Discovery, Patch Available",,5,2/1/2021
10016,280873,Fedora Security Update for chromium (FEDORA-2021-48866282e5),Fedora,"Unix Authenticated Discovery, Patch Available","CVE-2020-16044,CVE-2021-21118,CVE-2021-21119,CVE-2021-21120,CVE-2021-21121,CVE-2021-21122,CVE-2021-21123,CVE-2021-21124,CVE-2021-21125,CVE-2021-21126,CVE-2021-21127,CVE-2021-21129,CVE-2021-21130,CVE-2021-21131,CVE-2021-21132,CVE-2021-21133,CVE-2021-21134,CVE-2021-21135,CVE-2021-21136,CVE-2021-21137,CVE-2021-21138,CVE-2021-21139,CVE-2021-21140,CVE-2021-21141,CVE-2021-21117,CVE-2021-21128",9.6,2/1/2021
10017,280874,Fedora Security Update for xen (FEDORA-2021-7785f6c616),Fedora,"Unix Authenticated Discovery, Patch Available",,5,2/1/2021
10018,280875,Fedora Security Update for PyYAML (FEDORA-2021-3342569a0f),Fedora,"Unix Authenticated Discovery, Patch Available","CVE-2020-14343,CVE-2020-1747",9.8,2/1/2021
10019,280876,Fedora Security Update for python3.8 (FEDORA-2021-cc3ff94cfc),Fedora,"Unix Authenticated Discovery, Patch Available",CVE-2021-3177,9.8,2/1/2021
10020,280877,Fedora Security Update for python3.9 (FEDORA-2021-faf88b9499),Fedora,"Unix Authenticated Discovery, Patch Available",CVE-2021-3177,9.8,2/1/2021
10021,280878,Fedora Security Update for php-pear (FEDORA-2021-02996612f6),Fedora,"Unix Authenticated Discovery, Patch Available",CVE-2020-36193,7.5,2/1/2021
10022,280879,Fedora Security Update for php-pear (FEDORA-2021-dc7de65eed),Fedora,"Unix Authenticated Discovery, Patch Available",CVE-2020-36193,7.5,2/1/2021
10023,280880,Fedora Security Update for sudo (FEDORA-2021-234d14bfcc),Fedora,"Unix Authenticated Discovery, Patch Available","CVE-2021-23239,CVE-2021-23240",7.8,2/1/2021
10024,280881,Fedora Security Update for glibc (FEDORA-2021-6e581c051a),Fedora,"Unix Authenticated Discovery, Patch Available","CVE-2019-25013,CVE-2020-29562,CVE-2016-10228,CVE-2020-6096",8.1,2/1/2021
10025,280882,Fedora Security Update for python-pillow (FEDORA-2021-880aa7bd27),Fedora,"Unix Authenticated Discovery, Patch Available","CVE-2020-35653,CVE-2020-35654,CVE-2020-35655",8.8,2/1/2021
10026,280883,Fedora Security Update for chromium (FEDORA-2021-d9faeff8eb),Fedora,"Unix Authenticated Discovery, Patch Available","CVE-2021-21106,CVE-2021-21107,CVE-2021-21108,CVE-2021-21109,CVE-2021-21110,CVE-2021-21111,CVE-2021-21112,CVE-2021-21113,CVE-2020-16043,CVE-2021-21114,CVE-2020-15995,CVE-2021-21115,CVE-2021-21116",9.6,2/1/2021
10027,280884,Fedora Security Update for flatpak (FEDORA-2021-f807eb480a),Fedora,"Unix Authenticated Discovery, Patch Available",,5,2/1/2021
10028,280885,Fedora Security Update for coturn (FEDORA-2021-32d0068851),Fedora,"Unix Authenticated Discovery, Patch Available",CVE-2020-26262,7.2,2/1/2021
10029,280887,Fedora Security Update for dovecot (FEDORA-2021-c90cb486f7),Fedora,"Unix Authenticated Discovery, Patch Available","CVE-2020-24386,CVE-2020-25275",7.5,2/1/2021
10030,280888,Fedora Security Update for python-cairosvg (FEDORA-2021-8537865fb5),Fedora,"Unix Authenticated Discovery, Patch Available",,5,2/1/2021
10031,280889,Fedora Security Update for nodejs (FEDORA-2021-d5b2c18fe6),Fedora,"Unix Authenticated Discovery, Patch Available","CVE-2019-9516,CVE-2020-8265,CVE-2020-8287",8.1,2/1/2021
10032,280890,Fedora Security Update for golang-github-russellhaering-goxmldsig (FEDORA-2021-9316ee2948),Fedora,"Unix Authenticated Discovery, Patch Available",CVE-2020-15216,6.5,2/1/2021
10033,280891,Fedora Security Update for php (FEDORA-2021-ca0e53d310),Fedora,"Unix Authenticated Discovery, Patch Available",CVE-2020-7071,5.3,2/1/2021
10034,280892,"Fedora Security Update for adplug, audacious-plugins (FEDORA-2021-24ef21134b)",Fedora,"Unix Authenticated Discovery, Patch Available","CVE-2019-14690,CVE-2019-14691,CVE-2019-14692,CVE-2019-14732,CVE-2019-14733,CVE-2019-14734,CVE-2019-15151,CVE-2018-17825",9.8,2/1/2021
10035,280893,Fedora Security Update for sympa (FEDORA-2021-a5570c5281),Fedora,"Unix Authenticated Discovery, Patch Available",CVE-2020-29668,3.7,2/1/2021
10036,280894,Fedora Security Update for roundcubemail (FEDORA-2021-2cb0643316),Fedora,"Unix Authenticated Discovery, Patch Available",CVE-2020-35730,6.1,2/1/2021
10037,280895,Fedora Security Update for python3 and python3-docs (FEDORA-2020-66d135ac1f),Fedora,"Unix Authenticated Discovery, Patch Available",,5,2/1/2021
10038,280896,Fedora Security Update for python-lxml (FEDORA-2020-307946cfb6),Fedora,"Unix Authenticated Discovery, Patch Available",CVE-2020-27783,6.1,2/1/2021
10039,280897,Fedora Security Update for (FEDORA-2021-77a4202036),Fedora,"Unix Authenticated Discovery, Patch Available",CVE-2021-1723,7.5,2/1/2021
10040,280898,Fedora Security Update for (FEDORA-2021-fb078913dd),Fedora,"Unix Authenticated Discovery, Patch Available",CVE-2021-1723,7.5,2/1/2021
10041,280899,Fedora Security Update for (FEDORA-2021-b670727349),Fedora,"Unix Authenticated Discovery, Patch Available",CVE-2020-35381,7.5,2/1/2021
10042,280900,Fedora Security Update for (FEDORA-2021-03bcfa3491),Fedora,"Unix Authenticated Discovery, Patch Available",CVE-2019-1020014,5.5,2/1/2021
10043,330076,IBM AIX Vulnerabilities in KSU (ksu_advisory),AIX,"Unix Authenticated Discovery, Patch Available",CVE-2020-4829,7.8,2/1/2021
10044,374207,Jenkins Plugins Multiple Security Vulnerabilities(Jenkins Security Advisory 2019-11-21),Local,"Unix Authenticated Discovery, Patch Available","CVE-2019-16539,CVE-2019-16540,CVE-2019-16538,CVE-2019-16541,CVE-2019-16542,CVE-2019-16543,CVE-2019-16544,CVE-2019-16545,CVE-2019-16546,CVE-2019-16547,CVE-2019-16548",9.9,2/1/2021
10045,374842,EulerOS Security Update for curl (EulerOS-SA-2020-2337),Local,"Unix Authenticated Discovery, Patch Available","CVE-2020-8231,CVE-2020-8177",7.5,2/1/2021
10046,374843,EulerOS Security Update for dbus (EulerOS-SA-2020-2339),Local,"Unix Authenticated Discovery, Patch Available",CVE-2020-12049,5.5,2/1/2021
10047,280763,Fedora Security Update for firefox (FEDORA-2020-c82e86cde0),Fedora,"Unix Authenticated Discovery, Patch Available",,5,2/1/2021
10048,280764,Fedora Security Update for pdns-recursor (FEDORA-2020-51ca2615fe),Fedora,"Unix Authenticated Discovery, Patch Available",,5,2/1/2021
10049,280765,"Fedora Security Update for calamares, kde-partitionmanager (FEDORA-2020-73471e6414)",Fedora,"Unix Authenticated Discovery, Patch Available",CVE-2020-27187,7.8,2/1/2021
10050,280766,Fedora Security Update for ant (FEDORA-2020-2640aa4e19),Fedora,"Unix Authenticated Discovery, Patch Available",CVE-2020-11979,7.5,2/1/2021
10051,280767,Fedora Security Update for suricata (FEDORA-2020-140fcc96c8),Fedora,"Unix Authenticated Discovery, Patch Available",,5,2/1/2021
10052,280768,Fedora Security Update for kernel (FEDORA-2020-ce117eff51),Fedora,"Unix Authenticated Discovery, Patch Available, Exploit Available","CVE-2020-16119,CVE-2020-12351,CVE-2020-12352",8.8,2/1/2021
10053,280769,Fedora Security Update for ruby (FEDORA-2020-fe2a7d7390),Fedora,"Unix Authenticated Discovery, Patch Available",CVE-2020-25613,7.5,2/1/2021
10054,280770,Fedora Security Update for singularity (FEDORA-2020-efff92f6c4),Fedora,"Unix Authenticated Discovery, Patch Available",,5,2/1/2021
10055,280771,Fedora Security Update for phpMyAdmin (FEDORA-2020-43d8624421),Fedora,"Unix Authenticated Discovery, Patch Available","CVE-2020-26934,CVE-2020-26935",9.8,2/1/2021
10056,280772,Fedora Security Update for nextcloud (FEDORA-2020-050aaa14f7),Fedora,"Unix Authenticated Discovery, Patch Available","CVE-2020-8236,CVE-2020-8223,CVE-2020-8183,CVE-2020-8173",7.5,2/1/2021
10057,280773,Fedora Security Update for brotli (FEDORA-2020-c76a35b209),Fedora,"Unix Authenticated Discovery, Patch Available",CVE-2020-8927,6.5,2/1/2021
10058,280774,"Fedora Security Update for createrepo_c, dnf-plugins-core (FEDORA-2020-b40fc174b5)",Fedora,"Unix Authenticated Discovery, Patch Available",CVE-2020-14352,8,2/1/2021
10059,280775,Fedora Security Update for Update java-11-openjdk to final pre-release version of 11.0.9 (FEDORA-2020-85fcca95a8),Fedora,"Unix Authenticated Discovery, Patch Available",,5,2/1/2021
10060,280776,Fedora Security Update for Update java-1.8.0-openjdk to final pre-release version of 8u272 (FEDORA-2020-ffe4e81b38),Fedora,"Unix Authenticated Discovery, Patch Available",,5,2/1/2021
10061,280777,Fedora Security Update for python-bleach (FEDORA-2020-e0f35d634c),Fedora,"Unix Authenticated Discovery, Patch Available",CVE-2020-6816,6.1,2/1/2021
10062,280778,Fedora Security Update for thunderbird (FEDORA-2020-f5ba8be492),Fedora,"Unix Authenticated Discovery, Patch Available",,5,2/1/2021
10063,280779,Fedora Security Update for golang-github-andybalholm-brotli (FEDORA-2020-22d278923a),Fedora,"Unix Authenticated Discovery, Patch Available",CVE-2020-8927,6.5,2/1/2021
10064,280780,Fedora Security Update for python2.7 (FEDORA-2020-221823ebdd),Fedora,"Unix Authenticated Discovery, Patch Available",CVE-2020-26116,7.2,2/1/2021
10065,280781,Fedora Security Update for prosody (FEDORA-2020-9f354ec1ad),Fedora,"Unix Authenticated Discovery, Patch Available",,5,2/1/2021
10066,280782,Fedora Security Update for oniguruma (FEDORA-2020-bc758654d1),Fedora,"Unix Authenticated Discovery, Patch Available",CVE-2020-26159,8.6,2/1/2021
10067,280784,"Fedora Security Update for rubygem-actioncable, rubygem-actionmailbox (FEDORA-2020-4dd34860a3)",Fedora,"Unix Authenticated Discovery, Patch Available","CVE-2020-5267,CVE-2020-8185,CVE-2020-15169",6.5,2/1/2021
10068,280785,Fedora Security Update for libproxy (FEDORA-2020-15b775b07e),Fedora,"Unix Authenticated Discovery, Patch Available",CVE-2020-26154,9.8,2/1/2021
10069,280786,Fedora Security Update for php (FEDORA-2020-4573f0e03a),Fedora,"Unix Authenticated Discovery, Patch Available","CVE-2020-7070,CVE-2020-7069",6.5,2/1/2021
10070,280787,Fedora Security Update for dotnet3.1 (FEDORA-2020-48fa1ad65c),Fedora,"Unix Authenticated Discovery, Patch Available",CVE-2020-1045,7.5,2/1/2021
10071,280788,Fedora Security Update for libuv (FEDORA-2020-8dd4252dbe),Fedora,"Unix Authenticated Discovery, Patch Available",,5,2/1/2021
10072,280789,Fedora Security Update for xen (FEDORA-2020-306b84fd07),Fedora,"Unix Authenticated Discovery, Patch Available","CVE-2020-25602,CVE-2020-25598,CVE-2020-25604,CVE-2020-25595,CVE-2020-25597,CVE-2020-25596,CVE-2020-25603,CVE-2020-25600,CVE-2020-25599,CVE-2020-25601",7.8,2/1/2021
10073,280790,Fedora Security Update for chromium (FEDORA-2020-2d994b986d),Fedora,"Unix Authenticated Discovery, Patch Available","CVE-2020-15960,CVE-2020-15961,CVE-2020-15962,CVE-2020-15963,CVE-2020-15964,CVE-2020-15965,CVE-2020-15966,CVE-2020-6573,CVE-2020-6574,CVE-2020-6575,CVE-2020-6576,CVE-2020-15959",9.6,2/1/2021
10074,280791,Fedora Security Update for mediawiki (FEDORA-2020-6e64e9d79e),Fedora,"Unix Authenticated Discovery, Patch Available",,5,2/1/2021
10075,280792,Fedora Security Update for pdns (FEDORA-2020-7b1541266c),Fedora,"Unix Authenticated Discovery, Patch Available",CVE-2020-17482,4.3,2/1/2021
10076,280793,Fedora Security Update for f2fs-tools (FEDORA-2020-a0b24e9377),Fedora,"Unix Authenticated Discovery, Patch Available",CVE-2020-6070,7.8,2/1/2021
10077,280794,Fedora Security Update for tpm2-tss (FEDORA-2020-1d3fcce2a3),Fedora,"Unix Authenticated Discovery, Patch Available",CVE-2020-24455,6.7,2/1/2021
10078,280795,Fedora Security Update for samba (FEDORA-2020-77c15664b0),Fedora,"Unix Authenticated Discovery, Patch Available, Exploit Available",CVE-2020-1472,10,2/1/2021
10079,280796,"Fedora Security Update for crun, podman (FEDORA-2020-7b6058fec9)",Fedora,"Unix Authenticated Discovery, Patch Available",CVE-2020-14370,6.5,2/1/2021
10080,280797,Fedora Security Update for libuv and nodejs (FEDORA-2020-006c7217c4),Fedora,"Unix Authenticated Discovery, Patch Available",,5,2/1/2021
10081,280798,Fedora Security Update for edk2 (FEDORA-2020-14257cb04d),Fedora,"Unix Authenticated Discovery, Patch Available","CVE-2019-14563,CVE-2019-14559,CVE-2019-14575,CVE-2019-14586,CVE-2019-14558,CVE-2019-14587",8,2/1/2021
10082,280799,Fedora Security Update for singularity (FEDORA-2020-8111ee0d86),Fedora,"Unix Authenticated Discovery, Patch Available",,5,2/1/2021
